darwinian: 9	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	
darwinian: 9	228.518814	197.021423	136.178650	0	0	0.000000	27778753481480808.000000	
darwinian: 9	256.153198	215.863754	183.967682	0	0	0.000000	18181219555514000.000000	
darwinian: 9	267.069550	227.870544	163.382324	0	0	0.000000	186897634059733184.000000	
darwinian: 9	293.798431	225.842468	163.648117	0	0	0.000000	6620903670772497.000000	
darwinian: 9	246.231689	210.655350	133.548828	0	0	0.000000	29636240924838168.000000	
darwinian: 9	223.902420	189.072495	138.312119	0	0	0.000000	5601003553506430.000000	
darwinian: 9	274.606232	222.748047	131.884583	0	0	0.000000	111447066421486656.000000	
darwinian: 9	302.350525	245.107056	189.243042	0	0	0.000000	25389033674388272.000000	
darwinian: 9	233.506317	195.721558	158.230606	0	0	0.000000	7633875999469639.000000	
darwinian: 9	257.970978	230.373825	173.549042	0	0	0.000000	125316237394961808.000000	
darwinian: 9	319.714203	264.743408	177.068695	0	0	0.000000	573886593195710400.000000	
darwinian: 9	287.917542	218.955200	140.148422	0	0	0.000000	8129983382183819.000000	
darwinian: 9	262.569641	233.225021	199.329880	0	0	0.000000	57130873747595664.000000	
darwinian: 9	242.131104	228.469788	216.640457	0	0	0.000000	27742692937355804.000000	
darwinian: 9	290.365784	264.767120	239.870239	0	0	0.000000	165148057125173568.000000	
darwinian: 9	261.280884	241.551758	222.911072	0	0	0.000000	167898210528676960.000000	
darwinian: 9	274.690094	241.313248	203.674973	0	0	0.000000	35484577655251284.000000	
darwinian: 9	320.781250	254.547485	188.286713	0	0	0.000000	32956937852041084.000000	
darwinian: 9	236.011841	215.239456	175.926910	0	0	0.000000	6774951260897339.000000	
darwinian: 9	269.711700	236.094803	192.564743	0	0	0.000000	35122546260696940.000000	
darwinian: 9	320.347992	266.361847	217.662872	0	0	0.000000	138906544733719136.000000	
darwinian: 9	296.760681	252.786087	203.631760	0	0	0.000000	21070306623807884.000000	
darwinian: 9	314.195587	271.630615	221.620560	0	0	0.000000	223216014980613568.000000	
darwinian: 9	313.114563	277.251038	218.555740	0	0	0.000000	77138592858172064.000000	
darwinian: 9	312.238403	291.295013	250.786880	0	0	0.000000	186450270307039008.000000	
darwinian: 9	439.642700	278.257751	191.750702	0	0	0.000000	17462351457103298.000000	
darwinian: 9	369.373688	271.567963	214.198273	0	0	0.000000	184779837238303616.000000	
darwinian: 9	319.733887	261.018372	171.478973	0	0	0.000000	6389099994336910.000000	
darwinian: 9	312.181976	272.675262	222.639252	0	0	0.000000	204603482153996224.000000	
darwinian: 9	346.808441	285.368988	202.671707	0	0	0.000000	117890685668337792.000000	
darwinian: 9	311.644287	279.561920	251.139648	0	0	0.000000	276668360460450368.000000	
darwinian: 9	282.916840	258.663727	206.648560	0	0	0.000000	265337893001937152.000000	
darwinian: 9	336.161194	308.529694	227.177002	0	0	0.000000	867595083899829632.000000	
darwinian: 9	345.025330	291.604034	254.553894	0	0	0.000000	1027277157471568256.000000	
darwinian: 9	294.274017	276.141541	254.876938	0	0	0.000000	311075826425735616.000000	
darwinian: 9	309.699036	273.901001	232.973099	0	0	0.000000	92524952389144672.000000	
darwinian: 9	333.509827	262.670929	213.708237	0	0	0.000000	51945954860558336.000000	
darwinian: 9	316.001923	244.543045	191.782761	0	0	0.000000	205976634576669792.000000	
darwinian: 9	270.426086	210.268814	147.447205	0	0	0.000000	106265480489298080.000000	
darwinian: 9	363.139374	278.125610	205.707413	0	0	0.000000	461142396169751232.000000	
darwinian: 9	298.871490	274.887695	225.992416	0	0	0.000000	227868460923461312.000000	
darwinian: 9	294.181610	236.181335	161.054184	0	0	0.000000	197458443252655616.000000	
darwinian: 9	308.343262	254.507416	197.146179	0	0	0.000000	53911881675526656.000000	
darwinian: 9	258.316864	232.037155	203.863190	0	0	0.000000	62775800803296832.000000	
darwinian: 9	233.360825	220.025085	205.770081	0	0	0.000000	36341136077444800.000000	
darwinian: 9	243.191757	193.261536	171.532669	0	0	0.000000	15849299160435064.000000	
darwinian: 9	281.245178	250.981628	220.649963	0	0	0.000000	34348266743985048.000000	
darwinian: 9	351.244598	225.706177	172.514740	0	0	0.000000	75803579496636144.000000	
darwinian: 9	338.005646	244.347992	200.304855	0	0	0.000000	139835013572138880.000000	
darwinian: 9	294.119354	252.439590	208.701340	0	0	0.000000	124614955165667392.000000	
darwinian: 9	278.386108	249.968796	214.452042	0	0	0.000000	154933181781481376.000000	
darwinian: 9	313.553894	260.492493	235.586395	0	0	0.000000	126257625516485520.000000	
darwinian: 9	360.752014	271.967896	224.193283	0	0	0.000000	236192451302973600.000000	
darwinian: 9	320.857086	249.797379	202.326279	0	0	0.000000	356018364157270976.000000	
darwinian: 9	250.845093	207.685562	180.866684	0	0	0.000000	7698966233405528.000000	
darwinian: 9	293.916290	242.419632	174.103790	0	0	0.000000	84239376332026944.000000	
darwinian: 9	244.042389	210.253555	184.367188	0	0	0.000000	54753626513812072.000000	
darwinian: 9	270.732819	234.956207	183.596436	0	0	0.000000	37745109353483056.000000	
darwinian: 9	282.471680	258.550995	226.650726	0	0	0.000000	211094311604840736.000000	
SINR db:MBS0, Veh15, 10.353099292732255, 600darwinian: 9	277.561279	239.382339	177.546143	0	0	0.000000	23893027857860824.000000	
darwinian: 9	262.794403	243.284851	215.237610	0	0	0.000000	60225208701488976.000000	
darwinian: 9	264.968597	252.074173	184.120163	0	0	0.000000	169789370578551520.000000	
darwinian: 9	282.942932	240.685760	210.081589	0	0	0.000000	20358063614903636.000000	
darwinian: 9	271.793488	221.024216	178.577316	0	0	0.000000	88499502831860688.000000	
darwinian: 9	280.802246	250.268890	216.748489	0	0	0.000000	57736326695076720.000000	
darwinian: 9	316.404846	241.910721	198.815536	0	0	0.000000	15670224800846644.000000	
darwinian: 9	303.980774	228.176178	195.135239	0	0	0.000000	35064495483009776.000000	
darwinian: 9	315.775757	230.051987	192.158630	0	0	0.000000	16459279010931184.000000	
darwinian: 9	279.002655	251.601929	187.907288	0	0	0.000000	153972346039427040.000000	
darwinian: 9	313.011444	272.183685	204.453110	0	0	0.000000	55353032180752488.000000	
darwinian: 9	274.862885	250.772995	209.611404	0	0	0.000000	62844211056756608.000000	
darwinian: 9	299.956055	278.884583	198.881760	0	0	0.000000	251544794648041568.000000	
darwinian: 9	255.290985	223.593597	181.634232	0	0	0.000000	30223088091530356.000000	
darwinian: 9	249.916992	238.262878	211.622437	0	0	0.000000	116719774462484160.000000	
darwinian: 9	211.875854	204.895142	160.859283	0	0	0.000000	18724721899045088.000000	
darwinian: 9	280.747314	242.033783	213.822784	0	0	0.000000	132599814756439760.000000	
darwinian: 9	357.997620	244.519928	196.884872	0	0	0.000000	42244310935409912.000000	
darwinian: 9	370.279175	269.212311	227.750259	0	0	0.000000	189497979187787648.000000	
darwinian: 9	341.905884	200.018082	137.788986	0	0	0.000000	971082216862887296.000000	
darwinian: 9	233.866364	198.432693	163.302505	0	0	0.000000	2757794768997427.000000	
darwinian: 9	217.308975	191.788498	152.641312	0	0	0.000000	26428209587114268.000000	
darwinian: 9	227.612244	190.085373	150.749878	0	0	0.000000	8905491263324525.000000	
darwinian: 9	203.824768	174.052750	150.305206	0	0	0.000000	1569589637631924.250000	
darwinian: 9	225.368683	208.388718	196.525558	0	0	0.000000	39110805871591696.000000	
darwinian: 9	199.256546	194.514908	174.498810	0	0	0.000000	13067826799378276.000000	
darwinian: 9	273.361603	180.573929	129.310120	0	0	0.000000	222304931874555328.000000	
darwinian: 9	240.339783	230.853241	198.440384	0	0	0.000000	66923124304901704.000000	
darwinian: 9	313.050140	208.589569	150.681931	0	0	0.000000	2915845271267179.500000	
darwinian: 9	350.836151	222.514343	148.001526	0	0	0.000000	1675034308106945.750000	
darwinian: 9	313.141144	234.377258	206.277328	0	0	0.000000	108635065426407408.000000	
darwinian: 9	299.053741	278.924316	252.405823	0	0	0.000000	235720073555270688.000000	
darwinian: 9	290.148926	255.150238	230.515305	0	0	0.000000	50699967685330952.000000	
darwinian: 9	304.045746	274.740967	242.350449	0	0	0.000000	210348980167270656.000000	
darwinian: 9	288.528442	212.020142	180.149506	0	0	0.000000	118325473692070656.000000	
darwinian: 9	359.180145	282.726776	246.368271	0	0	0.000000	1128030355634028544.000000	
darwinian: 9	261.858307	235.666595	221.153412	0	0	0.000000	32868049216534940.000000	
darwinian: 9	334.309906	262.650635	190.911194	0	0	0.000000	8700728696564036.000000	
darwinian: 9	275.236481	201.631134	156.722092	0	0	0.000000	148248700683897600.000000	
darwinian: 9	315.022888	188.821106	107.233452	0	0	0.000000	6510557369441021.000000	
darwinian: 9	271.636932	228.612030	198.605942	0	0	0.000000	58839308668614752.000000	
darwinian: 9	292.732666	237.054108	196.995789	0	0	0.000000	249976753541552608.000000	
darwinian: 9	406.575226	309.170441	253.172440	0	0	0.000000	240622246219683520.000000	
darwinian: 9	303.686371	283.731537	230.214722	0	0	0.000000	235603800196548000.000000	
darwinian: 9	430.775635	324.689850	274.662018	0	0	0.000000	464203986350251520.000000	
darwinian: 9	366.855957	298.406647	257.853516	0	0	0.000000	188825352849915360.000000	
darwinian: 9	354.485107	269.338959	219.770569	0	0	0.000000	150632442147966624.000000	
darwinian: 9	368.059723	256.668304	157.685211	0	0	0.000000	567589415344438144.000000	
darwinian: 9	276.342987	234.483459	172.479980	0	0	0.000000	5023081349660869.000000	
darwinian: 9	254.344818	221.028656	195.378235	0	0	0.000000	19993730124562344.000000	
darwinian: 9	263.101044	228.489899	183.146591	0	0	0.000000	22656781650899900.000000	
darwinian: 9	453.099365	320.540222	260.450500	0	0	0.000000	168503766613927232.000000	
darwinian: 9	257.779907	220.431580	163.559082	0	0	0.000000	100050628369454192.000000	
darwinian: 9	273.354248	246.244080	169.451401	0	0	0.000000	222271809364497312.000000	
darwinian: 9	328.973236	285.080109	250.530563	0	0	0.000000	196371850922332576.000000	
darwinian: 9	317.081879	283.364349	268.007446	0	0	0.000000	243217780764812032.000000	
darwinian: 9	310.922363	270.134521	250.035522	0	0	0.000000	119272290717895648.000000	
darwinian: 9	267.447327	259.430939	221.986435	0	0	0.000000	145643682928207936.000000	
darwinian: 9	312.165100	225.461487	192.646393	0	0	0.000000	22765616109546848.000000	
darwinian: 9	266.512299	224.585159	186.062653	0	0	0.000000	75314434245268576.000000	
darwinian: 9	290.705353	245.857147	212.707062	0	0	0.000000	108655131557496128.000000	
darwinian: 9	250.183563	236.611588	221.558777	0	0	0.000000	33462386789235704.000000	
darwinian: 9	312.093231	254.673141	220.824936	0	0	0.000000	75298422664168320.000000	
darwinian: 9	318.286621	279.696411	234.770981	0	0	0.000000	78981580482101920.000000	
darwinian: 9	331.057983	297.315552	280.139801	0	0	0.000000	270116233231291712.000000	
darwinian: 9	312.773010	305.044525	302.368988	0	0	0.000000	456609109657400192.000000	
darwinian: 9	307.877167	269.283020	237.044540	0	0	0.000000	88517850987446176.000000	
darwinian: 9	274.399658	260.994354	229.538071	0	0	0.000000	182104725451710848.000000	
darwinian: 9	282.744934	242.864136	215.783768	0	0	0.000000	92329720356093184.000000	
darwinian: 9	283.235626	261.241516	237.681229	0	0	0.000000	266773580415847008.000000	
darwinian: 9	295.811462	272.206696	230.919571	0	0	0.000000	63919911392460528.000000	
darwinian: 9	298.216278	277.819519	257.450195	0	0	0.000000	343991356201265152.000000	
darwinian: 9	270.096375	256.330780	244.080826	0	0	0.000000	118811389198335040.000000	
darwinian: 9	300.290833	289.195221	255.166702	0	0	0.000000	308432325593911616.000000	
darwinian: 9	298.719208	286.651184	272.764984	0	0	0.000000	225418886553240032.000000	
darwinian: 9	314.144104	275.903442	264.849243	0	0	0.000000	183968672556657216.000000	
darwinian: 9	301.090485	274.621033	262.439301	0	0	0.000000	227474148625418080.000000	
darwinian: 9	317.858032	285.072693	236.707245	0	0	0.000000	186730783226501568.000000	
darwinian: 9	316.820312	256.150848	228.136063	0	0	0.000000	547820745937883968.000000	
darwinian: 9	252.207062	202.025375	155.827911	0	0	0.000000	3960441447823054.500000	
darwinian: 9	303.727631	255.821960	227.000153	0	0	0.000000	274973188373573728.000000	
