4058	1620	842	2776	2260	6143	3176	326
3668	1513	1174	2625	1885	4350	3465	556
3691	1734	1065	3053	1842	4168	3411	464
3936	862	185	3454	1604	4937	3649	947
3516	892	87	2782	1535	2450	3036	468
3489	1323	466	2677	1684	2474	3510	537
2541	771	168	1061	1278	2830	4603	574
967	532	126	1384	1267	1380	2346	104
934	772	326	2696	2007	1747	1639	238
1372	665	413	2381	1855	1729	1257	94
591	990	499	2665	2663	2453	1868	115
655	1532	513	2315	2859	2436	1170	0
782	1512	307	2437	2886	2564	1164	131
1559	1581	195	2275	2450	2248	1467	37
1635	1163	202	1890	2418	2407	512	283
2043	1995	519	2671	2012	2264	861	0
2185	1686	608	2043	1721	2456	1334	283
1459	1123	842	1722	1842	2946	1840	66
1657	824	498	1863	919	3557	2335	144
2053	1166	200	1778	1488	2592	2239	133
1666	826	298	1575	2207	3230	1811	0
1436	713	416	1606	2348	2471	1916	0
1306	878	425	1870	2108	3087	2667	218
1479	365	331	1571	1513	2150	2721	141
1025	415	391	986	1452	1752	2043	0
987	385	80	901	1097	2052	2225	71
480	102	0	422	496	1247	2843	0
178	0	33	150	391	550	1494	0
84	102	33	180	927	821	1758	0
86	102	33	419	1420	944	872	0
230	42	33	541	1407	810	692	0
1965	887	620	2490	2552	2833	3281	211
1719	1000	653	3053	2919	3686	2078	142
2215	1138	960	3403	3259	4012	2612	116
2137	1290	874	3646	3986	4269	2410	218
3446	1283	1069	3399	4057	4470	3129	184
2464	1641	917	3565	3718	4590	2135	178
2413	1772	1180	4363	3714	4225	2755	176
4015	1265	887	3683	3881	4274	2572	193
4721	2055	1767	3735	3259	4759	2727	499
4181	2801	1313	3293	3138	4341	2951	341
4166	2624	1504	2895	3312	4291	3112	203
4328	2538	1681	3486	3074	3855	3354	528
4150	2650	1299	3909	3691	3398	3033	470
3762	2653	1302	4234	3188	3946	2716	317
3313	2191	1178	3825	3152	4695	2723	118
3733	1829	1206	3845	3305	3418	3107	495
2899	2508	920	3197	3061	4045	2703	616
3438	2172	1609	4233	3289	4201	2050	634
3779	2308	1773	3591	3178	4106	2321	417
3817	2230	1163	3208	2891	4428	2760	475
3392	2219	651	3615	2452	3989	3467	234
2489	2274	447	3315	2226	3669	3098	1075
2330	1835	389	2838	1958	3460	3422	1275
2338	1199	462	1389	1344	3216	4138	766

