1128,600,1104,1200,900,1200,408,1200,1200,504,1200,840,300,960,960,600,1068,600,1024,1200,900,1200,498,1200,1200,424,1200,790,300,1010,1010,600,1008,600,944,1200,900,1200,588,1200,1200,344,1200,740,300,1060,1060,600,948,600,864,1200,900,1200,678,1200,1164,300,1200,690,300,1110,1110,600,300,996,900,1128,1200,936,1080,1200,600,432,648,1200,852,300,300,1020,374,900,782,1200,484,900,1200,1170,592,300,938,1200,600,1162,300,1120,544,900,600,1192,600,796,1200,1020,452,300,328,1200,572,900,1180,1200,600,1014,600,1002,624,600,1170,900,312,300,600,318,300,918,1080,1200
1122,600,1096,1200,900,1200,417,1200,1200,496,1200,835,300,965,965,600,1062,600,1016,1200,900,1200,507,1200,1200,416,1200,785,300,1015,1015,600,1002,600,936,1200,900,1200,597,1200,1200,336,1200,735,300,1065,1065,600,942,600,856,1200,900,1200,687,1200,1156,300,1200,685,300,1115,1115,600,300,979,900,1147,1200,914,1095,1200,600,418,677,1200,823,300,300,1030,391,900,763,1200,506,900,1200,1155,578,300,967,1200,600,1133,300,1130,561,900,600,1173,600,774,1200,1005,438,300,357,1200,543,900,1170,1200,600,1031,600,983,646,600,1155,900,300,302,600,347,300,947,1070,1200
1116,600,1088,1200,900,1200,426,1200,1200,488,1200,830,300,970,970,600,1056,600,1008,1200,900,1200,516,1200,1200,408,1200,780,300,1020,1020,600,996,600,928,1200,900,1200,606,1200,1200,328,1200,730,300,1070,1070,600,936,600,848,1200,900,1200,696,1200,1148,300,1200,680,300,1120,1120,600,300,962,900,1166,308,900,1110,1200,600,404,706,1200,794,300,300,1040,408,900,744,1200,528,900,1200,1140,564,300,996,1200,600,1104,300,1140,578,900,600,1154,600,752,1200,990,424,300,386,1200,514,900,1160,1200,600,1048,600,964,668,600,1140,900,300,316,600,376,300,976,1060,1200
1110,600,1080,1200,900,1200,435,1200,1200,480,1200,825,300,975,975,600,1050,600,1000,1200,900,1200,525,1200,1200,400,1200,775,300,1025,1025,600,990,600,920,1200,900,1200,615,1200,1200,320,1200,725,300,1075,1075,600,930,600,840,1200,900,1200,705,1200,1140,300,1200,675,300,1125,1125,600,300,945,900,1185,330,900,1125,1200,600,390,735,1200,765,300,300,1050,425,900,725,1200,550,900,1200,1125,550,300,1025,1200,600,1075,300,1150,595,900,600,1135,600,730,1200,975,410,300,415,1200,485,900,1150,1200,600,1065,600,945,690,600,1125,900,300,330,600,405,300,1005,1050,1200
1104,600,1072,1200,900,1200,444,1200,1200,472,1200,820,300,980,980,600,1044,600,992,1200,900,1200,534,1200,1200,392,1200,770,300,1030,1030,600,984,600,912,1200,900,1200,624,1200,1200,312,1200,720,300,1080,1080,600,924,600,832,1200,900,1200,714,1200,1132,300,1200,670,300,1130,1130,600,300,928,896,1200,352,900,1140,1200,600,376,764,1200,736,300,300,1060,442,900,706,1200,572,900,1200,1110,536,300,1054,1200,600,1046,300,1160,600,912,600,1116,600,708,1200,960,396,300,444,1200,456,900,1140,1200,600,1082,600,926,712,600,1110,900,300,344,600,434,300,1034,1040,1200
1098,600,1064,1200,900,1200,453,1200,1200,464,1200,815,300,985,985,600,1038,600,984,1200,900,1200,543,1200,1200,384,1200,765,300,1035,1035,600,978,600,904,1200,900,1200,633,1200,1200,304,1200,715,300,1085,1085,600,918,600,824,1200,900,1200,723,1200,1124,300,1200,665,300,1135,1135,600,300,911,877,1200,374,900,1155,1200,600,362,793,1200,707,300,300,1070,459,900,687,1200,594,900,1200,1095,522,300,1083,1200,600,1017,300,1170,600,929,600,1097,600,686,1200,945,382,300,473,1200,427,900,1130,1200,600,1099,600,907,734,600,1095,900,300,358,600,463,300,1063,1030,1200
1092,600,1056,1200,900,1200,462,1200,1200,456,1200,810,300,990,990,600,1032,600,976,1200,900,1200,552,1200,1200,376,1200,760,300,1040,1040,600,972,600,896,1200,900,1200,642,1200,1196,300,1200,710,300,1090,1090,600,912,600,816,1200,900,1200,732,1200,1116,300,1200,660,300,1140,1140,600,306,900,858,1200,396,900,1170,1200,600,348,822,1200,678,300,300,1080,476,900,668,1200,600,884,1200,1080,508,300,1112,1200,600,988,300,1180,600,946,600,1078,600,664,1200,930,368,300,502,1200,398,900,1120,1200,600,1116,600,888,756,600,1080,900,300,372,600,492,300,1092,1020,1200
1086,600,1048,1200,900,1200,471,1200,1200,448,1200,805,300,995,995,600,1026,600,968,1200,900,1200,561,1200,1200,368,1200,755,300,1045,1045,600,966,600,888,1200,900,1200,651,1200,1188,300,1200,705,300,1095,1095,600,906,600,808,1200,900,1200,741,1200,1108,300,1200,655,300,1145,1145,600,323,900,839,1200,418,900,1185,1200,600,334,851,1200,649,300,300,1090,493,900,649,1200,600,862,1200,1065,494,300,1141,1200,600,959,300,1190,600,963,600,1059,600,642,1200,915,354,300,531,1200,369,900,1110,1200,600,1133,600,869,778,600,1065,900,300,386,600,521,300,1121,1010,1200
1080,600,1040,1200,900,1200,480,1200,1200,440,1200,800,300,1000,1000,600,1020,600,960,1200,900,1200,570,1200,1200,360,1200,750,300,1050,1050,600,960,600,880,1200,900,1200,660,1200,1180,300,1200,700,300,1100,1100,600,900,600,800,1200,900,1200,750,1200,1100,300,1200,650,300,1150,1150,600,340,900,820,1200,440,900,1200,1200,600,320,880,1200,620,300,300,1100,510,900,630,1200,600,840,1200,1050,480,300,1170,1200,600,930,1200,1200,600,980,600,1040,600,620,1200,900,340,300,560,1200,340,900,1100,1200,600,1150,600,850,800,600,1050,900,300,400,600,550,300,1150,1000,1200
1074,600,1032,1200,900,1200,489,1200,1200,432,1200,795,300,1005,1005,600,1014,600,952,1200,900,1200,579,1200,1200,352,1200,745,300,1055,1055,600,954,600,872,1200,900,1200,669,1200,1172,300,1200,695,300,1105,1105,600,900,606,792,1200,900,1200,759,1200,1092,300,1200,645,300,1155,1155,600,357,900,801,1200,462,900,1200,1185,600,306,909,1200,600,1191,300,1110,527,900,611,1200,600,818,1200,1035,466,300,1199,1200,600,901,1190,1200,600,997,600,1021,602,600,1185,900,326,300,589,1200,311,900,1090,1200,600,1167,600,831,822,600,1035,900,300,414,600,579,300,1179,990,1200
1068,600,1024,1200,900,1200,498,1200,1200,424,1200,790,300,1010,1010,600,1008,600,944,1200,900,1200,588,1200,1200,344,1200,740,300,1060,1060,600,948,600,864,1200,900,1200,678,1200,1164,300,1200,690,300,1110,1110,600,900,612,784,1200,900,1200,768,1200,1084,300,1200,640,300,1160,1160,600,374,900,782,1200,484,900,1200,1170,592,300,938,1200,600,1162,300,1120,544,900,600,1192,600,796,1200,1020,452,300,328,1200,572,900,1180,1200,600,1014,600,1002,624,600,1170,900,312,300,600,318,300,918,1080,1200,600,1184,600,812,844,600,1020,900,300,428,600,608,308,1200,980,1200
1062,600,1016,1200,900,1200,507,1200,1200,416,1200,785,300,1015,1015,600,1002,600,936,1200,900,1200,597,1200,1200,336,1200,735,300,1065,1065,600,942,600,856,1200,900,1200,687,1200,1156,300,1200,685,300,1115,1115,600,900,618,776,1200,900,1200,777,1200,1076,300,1200,635,300,1165,1165,600,391,900,763,1200,506,900,1200,1155,578,300,967,1200,600,1133,300,1130,561,900,600,1173,600,774,1200,1005,438,300,357,1200,543,900,1170,1200,600,1031,600,983,646,600,1155,900,300,302,600,347,300,947,1070,1200,601,1200,600,793,866,600,1005,900,300,442,600,637,337,1200,970,1200
1056,600,1008,1200,900,1200,516,1200,1200,408,1200,780,300,1020,1020,600,996,600,928,1200,900,1200,606,1200,1200,328,1200,730,300,1070,1070,600,936,600,848,1200,900,1200,696,1200,1148,300,1200,680,300,1120,1120,600,900,624,768,1200,900,1200,786,1200,1068,300,1200,630,300,1170,1170,600,408,900,744,1200,528,900,1200,1140,564,300,996,1200,600,1104,300,1140,578,900,600,1154,600,752,1200,990,424,300,386,1200,514,900,1160,1200,600,1048,600,964,668,600,1140,900,300,316,600,376,300,976,1060,1200,618,1200,600,774,888,600,990,900,300,456,600,666,366,1200,960,1200
1050,600,1000,1200,900,1200,525,1200,1200,400,1200,775,300,1025,1025,600,990,600,920,1200,900,1200,615,1200,1200,320,1200,725,300,1075,1075,600,930,600,840,1200,900,1200,705,1200,1140,300,1200,675,300,1125,1125,600,900,630,760,1200,900,1200,795,1200,1060,300,1200,625,300,1175,1175,600,425,900,725,1200,550,900,1200,1125,550,300,1025,1200,600,1075,300,1150,595,900,600,1135,600,730,1200,975,410,300,415,1200,485,900,1150,1200,600,1065,600,945,690,600,1125,900,300,330,600,405,300,1005,1050,1200,635,1200,600,755,900,590,975,900,300,470,600,695,395,1200,950,1200
1044,600,992,1200,900,1200,534,1200,1200,392,1200,770,300,1030,1030,600,984,600,912,1200,900,1200,624,1200,1200,312,1200,720,300,1080,1080,600,924,600,832,1200,900,1200,714,1200,1132,300,1200,670,300,1130,1130,600,900,636,752,1200,900,1200,804,1200,1052,300,1200,620,300,1180,1180,600,442,900,706,1200,572,900,1200,1110,536,300,1054,1200,600,1046,300,1160,600,912,600,1116,600,708,1200,960,396,300,444,1200,456,900,1140,1200,600,1082,600,926,712,600,1110,900,300,344,600,434,300,1034,1040,1200,652,1200,600,736,900,568,960,900,300,484,600,724,424,1200,940,1200
1038,600,984,1200,900,1200,543,1200,1200,384,1200,765,300,1035,1035,600,978,600,904,1200,900,1200,633,1200,1200,304,1200,715,300,1085,1085,600,918,600,824,1200,900,1200,723,1200,1124,300,1200,665,300,1135,1135,600,900,642,744,1200,900,1200,813,1200,1044,300,1200,615,300,1185,1185,600,459,900,687,1200,594,900,1200,1095,522,300,1083,1200,600,1017,300,1170,600,929,600,1097,600,686,1200,945,382,300,473,1200,427,900,1130,1200,600,1099,600,907,734,600,1095,900,300,358,600,463,300,1063,1030,1200,669,1200,600,717,900,546,945,900,300,498,600,753,453,1200,930,1200
1032,600,976,1200,900,1200,552,1200,1200,376,1200,760,300,1040,1040,600,972,600,896,1200,900,1200,642,1200,1196,300,1200,710,300,1090,1090,600,912,600,816,1200,900,1200,732,1200,1116,300,1200,660,300,1140,1140,600,900,648,736,1200,900,1200,822,1200,1036,300,1200,610,300,1190,1190,600,476,900,668,1200,600,884,1200,1080,508,300,1112,1200,600,988,300,1180,600,946,600,1078,600,664,1200,930,368,300,502,1200,398,900,1120,1200,600,1116,600,888,756,600,1080,900,300,372,600,492,300,1092,1020,1200,686,1200,600,698,900,524,930,900,300,512,600,782,482,1200,920,1200
1026,600,968,1200,900,1200,561,1200,1200,368,1200,755,300,1045,1045,600,966,600,888,1200,900,1200,651,1200,1188,300,1200,705,300,1095,1095,600,906,600,808,1200,900,1200,741,1200,1108,300,1200,655,300,1145,1145,600,900,654,728,1200,900,1200,831,1200,1028,300,1200,605,300,1195,1195,600,493,900,649,1200,600,862,1200,1065,494,300,1141,1200,600,959,300,1190,600,963,600,1059,600,642,1200,915,354,300,531,1200,369,900,1110,1200,600,1133,600,869,778,600,1065,900,300,386,600,521,300,1121,1010,1200,703,1200,600,679,900,502,915,900,300,526,600,929,511,1200,910,1200
1020,600,960,1200,900,1200,570,1200,1200,360,1200,750,300,1050,1050,600,960,600,880,1200,900,1200,660,1200,1180,300,1200,700,300,1100,1100,600,900,600,800,1200,900,1200,750,1200,1100,300,1200,650,300,1150,1150,600,900,660,720,1200,900,1200,840,1200,1020,300,1200,600,300,1200,300,600,510,900,630,1200,600,840,1200,1050,480,300,1170,1200,600,930,1200,1200,600,980,600,1040,600,620,1200,900,340,300,560,1200,340,900,1100,1200,600,1150,600,850,800,600,1050,900,300,400,600,550,300,1150,1000,1200,720,1200,600,660,900,480,900,900,300,540,600,958,540,1200,900,1200
1014,600,952,1200,900,1200,579,1200,1200,352,1200,745,300,1055,1055,600,954,600,872,1200,900,1200,669,1200,1172,300,1200,695,300,1105,1105,600,900,606,792,1200,900,1200,759,1200,1092,300,1200,645,300,1155,1155,600,900,666,712,1200,900,1200,849,1200,1012,300,305,600,305,1200,305,600,527,900,611,1200,600,818,1200,1035,466,300,1199,1200,600,901,1190,1200,600,997,600,1021,602,600,1185,900,326,300,589,1200,311,900,1090,1200,600,1167,600,831,822,600,1035,900,300,414,600,579,300,1179,990,1200,737,1200,600,641,900,458,900,885,300,554,600,987,569,1200,900,310
1008,600,944,1200,900,1200,588,1200,1200,344,1200,740,300,1060,1060,600,948,600,864,1200,900,1200,678,1200,1164,300,1200,690,300,1110,1110,600,900,612,784,1200,900,1200,768,1200,1084,300,1200,640,300,1160,1160,600,900,672,704,1200,900,1200,858,1200,1004,300,310,600,310,1200,310,600,544,900,600,1192,600,796,1200,1020,452,300,328,1200,572,900,1180,1200,600,1014,600,1002,624,600,1170,900,312,300,600,318,300,918,1080,1200,600,1184,600,812,844,600,1020,900,300,428,600,608,308,1200,980,1200,754,1200,600,622,900,436,900,870,300,568,600,1016,598,1200,900,320
1002,600,936,1200,900,1200,597,1200,1200,336,1200,735,300,1065,1065,600,942,600,856,1200,900,1200,687,1200,1156,300,1200,685,300,1115,1115,600,900,618,776,1200,900,1200,777,1200,1076,300,1200,635,300,1165,1165,600,900,678,696,1200,900,1200,867,1200,996,300,315,600,315,1200,315,600,561,900,600,1173,600,774,1200,1005,438,300,357,1200,543,900,1170,1200,600,1031,600,983,646,600,1155,900,300,302,600,347,300,947,1070,1200,601,1200,600,793,866,600,1005,900,300,442,600,637,337,1200,970,1200,771,1200,600,603,900,414,900,855,300,582,600,1045,600,1173,900,330
996,600,928,1200,900,1200,606,1200,1200,328,1200,730,300,1070,1070,600,936,600,848,1200,900,1200,696,1200,1148,300,1200,680,300,1120,1120,600,900,624,768,1200,900,1200,786,1200,1068,300,1200,630,300,1170,1170,600,900,684,688,1200,900,1200,876,1200,988,300,320,600,320,1200,320,600,578,900,600,1154,600,752,1200,990,424,300,386,1200,514,900,1160,1200,600,1048,600,964,668,600,1140,900,300,316,600,376,300,976,1060,1200,618,1200,600,774,888,600,990,900,300,456,600,666,366,1200,960,1200,788,1200,584,600,900,392,900,840,300,596,600,1074,600,1144,900,340
990,600,920,1200,900,1200,615,1200,1200,320,1200,725,300,1075,1075,600,930,600,840,1200,900,1200,705,1200,1140,300,1200,675,300,1125,1125,600,900,630,760,1200,900,1200,795,1200,1060,300,1200,625,300,1175,1175,600,900,690,680,1200,900,1200,885,1200,980,300,325,600,325,1200,325,600,595,900,600,1135,600,730,1200,975,410,300,415,1200,485,900,1150,1200,600,1065,600,945,690,600,1125,900,300,330,600,405,300,1005,1050,1200,635,1200,600,755,900,590,975,900,300,470,600,695,395,1200,950,1200,805,1200,565,600,900,370,900,825,310,600,600,1103,600,1115,900,350
984,600,912,1200,900,1200,624,1200,1200,312,1200,720,300,1080,1080,600,924,600,832,1200,900,1200,714,1200,1132,300,1200,670,300,1130,1130,600,900,636,752,1200,900,1200,804,1200,1052,300,1200,620,300,1180,1180,600,900,696,672,1200,900,1200,894,1200,972,300,330,600,330,1200,330,600,600,912,600,1116,600,708,1200,960,396,300,444,1200,456,900,1140,1200,600,1082,600,926,712,600,1110,900,300,344,600,434,300,1034,1040,1200,652,1200,600,736,900,568,960,900,300,484,600,724,424,1200,940,1200,822,1200,546,600,900,348,900,810,324,600,600,1132,600,1086,900,360
978,600,904,1200,900,1200,633,1200,1200,304,1200,715,300,1085,1085,600,918,600,824,1200,900,1200,723,1200,1124,300,1200,665,300,1135,1135,600,900,642,744,1200,900,1200,813,1200,1044,300,1200,615,300,1185,1185,600,900,702,664,1200,900,1200,900,1197,964,300,335,600,335,1200,335,600,600,929,600,1097,600,686,1200,945,382,300,473,1200,427,900,1130,1200,600,1099,600,907,734,600,1095,900,300,358,600,463,300,1063,1030,1200,669,1200,600,717,900,546,945,900,300,498,600,753,453,1200,930,1200,839,1200,527,600,900,326,900,795,338,600,600,1161,600,1057,900,370
972,600,896,1200,900,1200,642,1200,1196,300,1200,710,300,1090,1090,600,912,600,816,1200,900,1200,732,1200,1116,300,1200,660,300,1140,1140,600,900,648,736,1200,900,1200,822,1200,1036,300,1200,610,300,1190,1190,600,900,708,656,1200,900,1200,900,1188,956,300,340,600,340,1200,340,600,600,946,600,1078,600,664,1200,930,368,300,502,1200,398,900,1120,1200,600,1116,600,888,756,600,1080,900,300,372,600,492,300,1092,1020,1200,686,1200,600,698,900,524,930,900,300,512,600,782,482,1200,920,1200,856,1200,508,600,900,304,900,780,352,600,600,1190,600,1028,900,380
966,600,888,1200,900,1200,651,1200,1188,300,1200,705,300,1095,1095,600,906,600,808,1200,900,1200,741,1200,1108,300,1200,655,300,1145,1145,600,900,654,728,1200,900,1200,831,1200,1028,300,1200,605,300,1195,1195,600,900,714,648,1200,900,1200,900,1179,948,300,345,600,345,1200,345,600,600,963,600,1059,600,642,1200,915,354,300,531,1200,369,900,1110,1200,600,1133,600,869,778,600,1065,900,300,386,600,521,300,1121,1010,1200,703,1200,600,679,900,502,915,900,300,526,600,929,511,1200,910,1200,873,1200,489,600,900,1182,900,765,366,600,619,1200,600,999,900,390
960,600,880,1200,900,1200,660,1200,1180,300,1200,700,300,1100,1100,600,900,600,800,1200,900,1200,750,1200,1100,300,1200,650,300,1150,1150,600,900,660,720,1200,900,1200,840,1200,1020,300,1200,600,300,1200,300,600,900,720,640,1200,900,1200,900,1170,940,300,350,600,350,1200,350,600,600,980,600,1040,600,620,1200,900,340,300,560,1200,340,900,1100,1200,600,1150,600,850,800,600,1050,900,300,400,600,550,300,1150,1000,1200,720,1200,600,660,900,480,900,900,300,540,600,958,540,1200,900,1200,890,1200,470,600,900,1160,900,750,380,600,648,1200,600,970,900,400
954,600,872,1200,900,1200,669,1200,1172,300,1200,695,300,1105,1105,600,900,606,792,1200,900,1200,759,1200,1092,300,1200,645,300,1155,1155,600,900,666,712,1200,900,1200,849,1200,1012,300,305,600,305,1200,305,600,900,726,632,1200,900,1200,900,1161,932,300,355,600,355,1200,355,600,600,997,600,1021,602,600,1185,900,326,300,589,1200,311,900,1090,1200,600,1167,600,831,822,600,1035,900,300,414,600,579,300,1179,990,1200,737,1200,600,641,900,458,900,885,300,554,600,987,569,1200,900,310,900,307,451,600,900,1138,900,735,394,600,677,1200,600,941,900,410
948,600,864,1200,900,1200,678,1200,1164,300,1200,690,300,1110,1110,600,900,612,784,1200,900,1200,768,1200,1084,300,1200,640,300,1160,1160,600,900,672,704,1200,900,1200,858,1200,1004,300,310,600,310,1200,310,600,900,732,624,1200,900,1200,900,1152,924,300,360,600,360,1200,360,600,600,1014,600,1002,624,600,1170,900,312,300,600,318,300,918,1080,1200,600,1184,600,812,844,600,1020,900,300,428,600,608,308,1200,980,1200,754,1200,600,622,900,436,900,870,300,568,600,1016,598,1200,900,320,900,324,432,600,900,1116,900,720,408,600,706,1200,600,912,900,420
942,600,856,1200,900,1200,687,1200,1156,300,1200,685,300,1115,1115,600,900,618,776,1200,900,1200,777,1200,1076,300,1200,635,300,1165,1165,600,900,678,696,1200,900,1200,867,1200,996,300,315,600,315,1200,315,600,900,738,616,1200,900,1200,900,1143,916,300,365,600,365,1200,365,600,600,1031,600,983,646,600,1155,900,300,302,600,347,300,947,1070,1200,601,1200,600,793,866,600,1005,900,300,442,600,637,337,1200,970,1200,771,1200,600,603,900,414,900,855,300,582,600,1045,600,1173,900,330,900,341,413,600,900,1094,900,705,422,600,735,1200,600,883,900,430
936,600,848,1200,900,1200,696,1200,1148,300,1200,680,300,1120,1120,600,900,624,768,1200,900,1200,786,1200,1068,300,1200,630,300,1170,1170,600,900,684,688,1200,900,1200,876,1200,988,300,320,600,320,1200,320,600,900,744,608,1200,900,1200,900,1134,908,300,370,600,370,1200,370,600,600,1048,600,964,668,600,1140,900,300,316,600,376,300,976,1060,1200,618,1200,600,774,888,600,990,900,300,456,600,666,366,1200,960,1200,788,1200,584,600,900,392,900,840,300,596,600,1074,600,1144,900,340,900,358,394,600,900,1072,900,690,436,600,764,1200,600,854,900,440
930,600,840,1200,900,1200,705,1200,1140,300,1200,675,300,1125,1125,600,900,630,760,1200,900,1200,795,1200,1060,300,1200,625,300,1175,1175,600,900,690,680,1200,900,1200,885,1200,980,300,325,600,325,1200,325,600,900,750,600,1200,900,1200,900,1125,900,300,375,600,375,1200,375,600,600,1065,600,945,690,600,1125,900,300,330,600,405,300,1005,1050,1200,635,1200,600,755,900,590,975,900,300,470,600,695,395,1200,950,1200,805,1200,565,600,900,370,900,825,310,600,600,1103,600,1115,900,350,900,375,375,600,900,1050,900,675,450,600,793,1200,600,825,900,450
924,600,832,1200,900,1200,714,1200,1132,300,1200,670,300,1130,1130,600,900,636,752,1200,900,1200,804,1200,1052,300,1200,620,300,1180,1180,600,900,696,672,1200,900,1200,894,1200,972,300,330,600,330,1200,330,600,900,756,600,1192,900,1200,900,1116,892,300,380,600,380,1200,380,600,600,1082,600,926,712,600,1110,900,300,344,600,434,300,1034,1040,1200,652,1200,600,736,900,568,960,900,300,484,600,724,424,1200,940,1200,822,1200,546,600,900,348,900,810,324,600,600,1132,600,1086,900,360,900,392,356,600,900,1028,900,660,464,600,822,1200,600,796,900,460
918,600,824,1200,900,1200,723,1200,1124,300,1200,665,300,1135,1135,600,900,642,744,1200,900,1200,813,1200,1044,300,1200,615,300,1185,1185,600,900,702,664,1200,900,1200,900,1197,964,300,335,600,335,1200,335,600,900,762,600,1184,900,1200,900,1107,884,300,385,600,385,1200,385,600,600,1099,600,907,734,600,1095,900,300,358,600,463,300,1063,1030,1200,669,1200,600,717,900,546,945,900,300,498,600,753,453,1200,930,1200,839,1200,527,600,900,326,900,795,338,600,600,1161,600,1057,900,370,900,409,337,600,900,1006,900,645,478,600,851,1200,600,767,900,470
