2362	1179	1632	2511	2837	3403	2150	126
3412	2044	810	2429	2775	3543	1484	381
3198	2074	360	1907	2586	2713	1574	1231
2759	2062	473	1561	2681	2914	2466	863
3372	1960	435	1749	1939	2893	2873	130
2758	1430	338	1751	2115	3748	2866	392
2711	965	44	2100	1593	3706	2448	303
3062	1098	103	1203	1935	4027	2963	713
2642	1098	46	786	1067	2205	2683	731
2655	759	0	1353	1424	1881	2464	86
1098	537	433	1116	1884	2436	2278	156
1093	839	453	1859	2430	2675	1970	83
1208	894	216	2384	2725	2324	2047	207
1926	880	598	2067	3237	2378	2224	0
2156	1011	827	1968	2887	3293	2307	27
2147	1344	468	2741	3410	3723	1497	0
1950	1253	886	2841	2634	3784	1564	31
1899	1256	596	2150	2044	3983	1184	0
3065	1279	546	2491	2873	4602	1389	581
2958	1115	629	2101	2300	4129	1981	518
2058	1399	784	1759	3376	3505	1401	586
2716	1255	760	2787	3212	3260	1472	87
3324	1623	1297	2957	2387	2571	1244	174
3157	1866	1720	2573	2685	2744	1522	162
2368	1409	1359	1980	2833	3277	2543	86
2201	1790	1191	2736	2046	3344	2874	212
2981	2445	591	2938	1844	2195	2301	416
2513	1663	207	3754	1836	2500	2053	513
2362	876	416	3570	2439	2262	2113	304
2457	1470	689	2341	2594	1706	2213	216
2726	1638	533	1784	2276	2337	1325	622
2984	1377	423	1716	1987	1849	1789	594
3140	1530	122	1579	1309	2264	1949	651
3149	1286	121	812	602	1939	1915	342
