1092	793	1012	2119	2198	2000	3538	442
1152	1139	1220	3272	3368	2210	4244	339
1492	1032	1254	4088	3325	3171	4112	390
2502	1581	1795	4665	4124	4381	4063	902
3187	1924	1740	3897	3628	5135	4552	489
4230	2024	2058	5112	4588	5333	2594	891
3432	2174	1745	4543	4290	5443	2161	629
4320	3160	1958	4468	4061	5582	2912	556
3414	2875	1316	4495	3650	6067	4466	657
4652	2833	1154	4733	3580	5209	4026	382
5092	2144	1509	5779	3110	5781	3618	316
4680	3230	1424	5804	3208	5270	4117	715
4802	3249	1495	5767	4502	6059	4690	300
4250	3356	1052	4933	5284	5306	3401	247
4632	2331	946	6132	4323	4444	3928	711
3974	2103	1941	5182	4206	4720	3911	532
4431	2270	1907	4351	5579	3852	3157	605
4121	2546	1405	4140	4692	4715	3927	311
4056	2299	1750	4362	4086	5257	3875	400
4854	2458	1410	5029	3530	5884	4412	709
4081	2327	1259	3309	2728	5174	3617	1344
4509	2967	1146	3227	1919	4613	4750	1005
3824	2883	1195	3594	1963	4053	5628	1152
3482	1806	749	2725	1292	2588	6310	842
1766	915	572	1639	3817	3144	3174	247
1943	1139	1344	2413	3861	2858	4249	223
2569	1007	1570	3448	3951	3652	3576	547
3237	1305	1549	4179	3846	4030	3093	558
3757	1577	1932	4807	4396	3777	3040	251
2958	1807	1519	4636	4063	5168	2973	394
2477	2484	1345	3901	5695	4478	2932	305
3692	3094	1388	3340	4464	4328	3399	402
4515	2715	978	4856	3039	4330	2797	297
4318	2044	1235	4938	3844	4480	3468	266
4334	2704	1207	5534	4277	4601	3774	302
4678	2842	1308	4269	4304	3803	2937	411
4441	2735	1328	4898	4745	2770	2994	518
3861	3775	1466	5410	5227	2642	2869	858
2937	3636	960	3802	4270	3795	2332	645
3307	3305	1102	3664	3888	4417	2888	1269
4137	2897	535	3583	3195	4506	2881	1779
3734	3588	792	4674	3487	5177	2929	1204
4275	2581	1052	5605	2930	3137	3489	1201
2821	2460	969	5217	2569	3148	3528	1051
3750	2119	640	4611	1509	4063	3630	604
2765	2131	444	4015	1601	4454	5329	1140
3010	2274	261	3716	1116	3755	5794	1428
2301	1005	119	2694	1138	3600	5276	372
1927	2301	1734	2901	2160	2818	3297	627
2785	2302	2059	3949	3920	3252	2540	226
2552	2517	868	4424	4283	3651	1776	96
2689	2792	884	5726	4348	4191	2111	182
2601	2585	1040	5841	3830	5131	2151	303
2979	2186	1499	5517	3680	5847	2265	330
4007	3418	1757	4928	3679	6523	1132	417
3129	2976	1369	4757	3881	6698	2041	250
3149	2660	1064	5383	5777	6775	1774	524
2927	2410	1821	5207	5518	6652	2164	518
4013	1704	1305	5685	4840	6370	2397	92
4770	3002	1332	6436	3311	5327	3132	274
3686	2448	1646	5367	2873	6148	4824	216
4959	2148	1745	4324	2889	5855	4548	120
4761	3021	1560	4892	3004	6051	4023	513
3986	3032	1403	4343	3740	6334	4189	821
3739	3309	1130	4068	3123	4972	3723	1394
4653	3208	1127	5234	3307	5163	4227	741
4919	2712	1112	6435	2272	5544	4345	354
3644	2149	980	6287	2513	3508	3162	256
4646	1920	1122	5412	3043	3999	3135	490
2522	2261	887	4412	3914	4712	2777	811
2611	1728	490	3083	3338	5034	3891	1132
2932	1634	63	1620	2312	3732	4774	65
2199	931	706	2758	2111	3656	4306	994
2664	1808	757	3513	3989	4232	2868	510
3206	2192	415	3923	3919	5190	2811	199
3656	2043	719	3980	5221	5608	2815	88
3718	2486	1144	4102	5319	5656	2915	190
3874	2508	1110	4864	4946	6603	2937	303
3518	2688	1269	4727	3747	7404	3501	138
5824	2953	1648	5444	4853	7111	3578	768
5465	3749	2600	4474	5150	5282	2993	1201
5252	3827	1743	3651	5012	5566	2186	773
4885	3097	2156	4558	4787	6638	2364	400
6237	3092	1731	5229	3810	6049	3802	818
6234	3781	1171	5705	3124	6060	3725	945
5106	3416	1926	5806	4261	7074	2440	586
4500	3347	1319	5055	4221	6723	3139	1089
4082	3434	1386	4710	3349	5935	2990	1289
4678	2023	954	5644	3373	4976	3761	1954
4389	2789	1508	5377	3938	5258	3908	1524
4646	3271	1811	5344	3459	5115	4081	1102
4141	2657	1575	5207	2784	3878	4046	1544
4525	3464	1845	4379	2600	3453	4067	1896
3450	3188	1201	3863	2589	3846	2590	1708
4358	2870	1142	3382	3334	4044	4386	1660
3042	1045	737	3995	2538	4717	4864	1042
1292	743	281	2317	2272	3011	2100	29
1200	1116	453	3699	3129	2634	1033	54
1534	1009	900	3626	2626	3001	1818	224
2332	810	1123	3458	2794	2538	2506	170
3095	1227	1413	3741	2304	2938	1917	59
3426	1612	1279	3271	2356	3274	1808	51
2782	1782	1600	2570	2803	3182	1736	28
2350	2028	1972	3201	2516	3467	1118	246
2695	1890	1306	3720	2508	3569	1743	232
2976	1350	1239	2831	3836	4416	1994	604
2309	1528	1131	2742	3628	3956	2542	497
2995	1397	1208	2917	3067	4141	3286	366
3258	1171	794	2957	2987	4345	2670	361
3410	1470	1050	3293	3503	4763	2502	374
2691	1836	1242	2954	3374	4148	1803	284
2133	1677	937	3379	3025	3576	1784	490
2122	1508	788	3696	2902	2930	1956	584
3048	1949	959	4027	3613	3344	1782	279
2663	2304	997	2934	2564	3041	1841	207
2958	2472	801	2439	2390	2643	2201	179
2475	1801	608	3523	1817	2634	2872	177
2275	2026	574	2658	1148	2786	3327	1157
2419	1900	222	2088	857	2427	3878	1604
2156	878	177	1785	809	1962	4046	730

